Row.names	PathwayMutatedGenes	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_MutationRate	BRCAXControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	ORC6(1),POLA2(1);CDC7(1),POLE2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	CD47(1),MERTK(1);PROC(1),SLC16A8(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION	PDGFB(1),RASA1(1),STAT6(1);PDGFRA(1),RASA1(1),STAT5A(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	ADCY5(1),GNAI2(1);TAAR1(1),TAAR6(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_HIV_LIFE_CYCLE	ERCC3(1),XRCC4(1);GTF2E2(1),NUP93(1),XRCC4(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_MITOTIC_PROMETAPHASE	AURKB(1),RCC2(2);KIF2C(1),RCC2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_MRNA_SPLICING	HNRNPA2B1(1),PABPN1(1);CLP1(1),DHX9(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_MUSCLE_CONTRACTION	ACTN3(2);TLN1(1),TNNT2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	CASP3(1),IRAK1(1),RTN4(1);CASP3(1),SORCS3(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	ERCC3(1),PABPN1(1);CLP1(1),GTF2E2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_SIGNALING_BY_TGF_BETA	TGFBR1(2);SMAD6(1),SMAD7(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_S_PHASE	ORC6(1),POLA2(1);POLE2(1),PSMB4(1),PSMD1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_SYNTHESIS_OF_DNA	ORC6(1),POLA2(1);POLE2(1),PSMB4(1),PSMD1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	CACNB3(1),GRIK3(1),RIMS1(1),SYN2(1);GLUL(1),MDM2(1),SLC1A3(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
SA_CASPASE_CASCADE	CASP3(1),CASP9(1);CASP3(1),PRF1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_MAPK_SIGNALING_PATHWAY	CACNB3(1),CASP3(1),DUSP7(1),FGFR2(1),MAPK13(1),PDGFB(1),PLA2G12B(1),PTPN5(1),RASA1(1),RASGRP4(1),TGFB2(1),TGFBR1(2);CASP3(1),DUSP5(1),ECSIT(1),FGF22(1),MAP3K2(1),MAPKAPK5(1),PDGFRA(1),RAPGEF2(1),RASA1(1),TRAF2(1)	3	6	2	5	0.666666666667	0.714285714286	1.23276404990664	0.634615384615385	0.20385887657505	0.475648634054327
REACTOME_GENE_EXPRESSION	ERCC3(1),HNRNPA2B1(1),MED16(1),NR1H4(1),NXF1(1),PABPN1(1),RPS3(1);CLP1(1),DHX9(1),GTF2E2(1),HARS(1),KARS(1),NARS(1),NARS2(1),NR1H4(1),NR2F6(1),NUP93(1),SLBP(1)	3	6	2	5	0.666666666667	0.714285714286	1.23276404990664	0.634615384615385	0.20385887657505	0.475648634054327
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	ABCD1(1),ACADS(1),ACADVL(1),ANGPTL4(1),CEL(1),CYP27A1(1),HACL1(1),HADHA(2),HSD3B1(1);ACER1(1),CEL(1),CYP11B1(1),CYP7A1(1),DEGS1(1),ECI1(1),HADHA(1),PNLIPRP2(1)	3	6	2	5	0.666666666667	0.714285714286	1.23276404990664	0.634615384615385	0.20385887657505	0.475648634054327
BIOCARTA_BCELLSURVIVAL_PATHWAY	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_CARM_ER_PATHWAY	ERCC3(1);HDAC10(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_CHREBP2_PATHWAY	MLXIPL(1);PRKAG3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_DNAFRAGMENT_PATHWAY	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_EIF_PATHWAY	EIF6(1);EIF6(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_ETC_PATHWAY	NDUFA1(1);UQCRC1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_FAS_PATHWAY	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_FEEDER_PATHWAY	LCT(1);MPI(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_HDAC_PATHWAY	MEF2D(1);MYOD1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_HIF_PATHWAY	ARNT(1);LDHA(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_IGF1_PATHWAY	RASA1(1);RASA1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_IL2_PATHWAY	IL2RA(1);STAT5A(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_IL2RB_PATHWAY	IL2RA(1);STAT5A(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_INSULIN_PATHWAY	RASA1(1);RASA1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_NUCLEARRS_PATHWAY	NR1H4(1);NR1H4(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_PITX2_PATHWAY	FZD1(1);TRRAP(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_SPRY_PATHWAY	RASA1(1);RASA1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
BIOCARTA_TCR_PATHWAY	RASA1(1);RASA1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_ACUTE_MYELOID_LEUKEMIA	PIK3R5(1);STAT5A(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	PIK3R5(1);SLC9A3R2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	CTH(1);LDHA(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_DNA_REPLICATION	POLA2(1);POLE2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	DPYS(1);GMPS(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_ERBB_SIGNALING_PATHWAY	PIK3R5(1);STAT5A(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_FATTY_ACID_BIOSYNTHESIS	MCAT(1);OLAH(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	CSGALNACT2(1),XYLT2(1);B4GALT7(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	HAO2(1);GRHPR(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_MTOR_SIGNALING_PATHWAY	PIK3R5(1);RPTOR(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_NITROGEN_METABOLISM	CTH(1);GLUL(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_NON_HOMOLOGOUS_END_JOINING	XRCC4(1);XRCC4(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_NUCLEOTIDE_EXCISION_REPAIR	ERCC3(1);POLE2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_OOCYTE_MEIOSIS	ADCY5(1);CDC27(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_OTHER_GLYCAN_DEGRADATION	NEU4(1);NEU3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS	GLT25D1(1);POFUT2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	HCLS1(1);ROCK2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PRPS1L1(1);PGM2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	CYP27A1(1);CYP7A1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_STARCH_AND_SUCROSE_METABOLISM	ENPP1(1);PGM2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_STEROID_BIOSYNTHESIS	CEL(1);CEL(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_STEROID_HORMONE_BIOSYNTHESIS	HSD3B1(1);CYP11B1(1),CYP7A1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	ORC6(1);CDC7(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_ACTIVATION_OF_RAC	ROBO1(1);ROBO1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	CASP9(1);MDM2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_CLASS_B2_SECRETIN_FAMILY_RECEPTORS	FZD1(1);IHH(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	XRCC4(1);XRCC4(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	FGFR2(1);FGF22(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	XRCC4(1);XRCC4(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_EGFR_DOWNREGULATION	SH3GL2(1);EPN1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_ELECTRON_TRANSPORT_CHAIN	NDUFA1(1);UQCRC1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_ENDOGENOUS_STEROLS	CYP27A1(1);CYP11B1(1),CYP7A1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_EXTENSION_OF_TELOMERES	POLA2(1);POLE2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_FANCONI_ANEMIA_PATHWAY	PALB2(1);FANCD2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	FGFR2(1);FGF22(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_FRS2MEDIATED_CASCADE	FGFR2(1);FGF22(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_G2_M_CHECKPOINTS	ORC6(1);CDC7(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_GENES_INVOLVED_IN_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	CASP3(1);CASP3(1),MST4(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_GLOBAL_GENOMIC_NER	ERCC3(1);POLE2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_GLUCOSE_METABOLISM	ENO1(1);PGM2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_GLUCOSE_TRANSPORT	SLC2A3(1);NUP93(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_HIV1_TRANSCRIPTION_INITIATION	ERCC3(1);GTF2E2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_INFLUENZA_LIFE_CYCLE	RPS3(1);NUP93(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	ITGA7(1);RAPGEF4(1),TLN1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	ERCC3(1);GTF2E2(1),NUP93(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	SH3GL2(1);AP1B1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS	CYP27A1(1);CYP7A1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_METABOLISM_OF_RNA	EXOSC1(1);NUP93(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_MRNA_3_END_PROCESSING	PABPN1(1);CLP1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_MYOGENESSIS	MEF2D(1);MYOD1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_NEURORANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	GRIK3(1);MDM2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	ERCC3(1);POLE2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_PHOSPHOLIPASE_CMEDIATED_CASCADE	FGFR2(1);FGF22(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_PI3K_AKT_SIGNALLING	CASP9(1);MDM2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_PI3K_CASCADE	FGFR2(1);FGF22(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	ADRA2C(1);RAPGEF4(1),TLN1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_PURINE_METABOLISM	NT5C1A(1);GMPS(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	RPS3(1);NKX6-1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA	ANGPTL4(1);CYP7A1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	POLR3E(1);GTF3A(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION	POLR3E(1);GTF3A(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_SIGNALING_BY_EGFR	SH3GL2(1);EPN1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	ROBO1(1);ROBO1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	HSD3B1(1);CYP11B1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_STEROID_HORMONES	HSD3B1(1);CYP11B1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	CYP27A1(1);CYP7A1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	CYP27A1(1);CYP7A1(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_TRANSCRIPTION_COUPLED_NER	ERCC3(1);POLE2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	ERCC3(1);GTF2E2(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT	NXF1(1);NUP93(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA	NXF1(1);NUP93(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
REACTOME_UNFOLDED_PROTEIN_RESPONSE	ATF6(1);ATF6(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
SA_FAS_SIGNALING	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
ST_GRANULE_CELL_SURVIVAL_PATHWAY	CASP3(1);CASP3(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
ST_P38_MAPK_PATHWAY	MAPK13(1);MAPKAPK5(1)	8	1	6	1	0.111111111111	0.142857142857	1.30929462547617	0.7	0.19047619047619	0.500964238682898
KEGG_PARKINSONS_DISEASE	CASP3(1),CASP9(1),COX4I2(1),COX6A2(1),NDUFA1(1);CASP3(1),GPR37(1),UQCRC1(1),VDAC3(1)	4	5	3	4	0.555555555556	0.571428571429	1.06234662021687	0.671328671328671	0.0634920634920635	0.522395298501843
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	ACTN3(2),FGFR2(1),IQGAP2(1),ITGA7(1),PDGFB(1),PIK3R5(1);FGF22(1),PDGFRA(1),ROCK2(1),SCIN(1),SSH3(1)	4	5	3	4	0.555555555556	0.571428571429	1.06234662021687	0.671328671328671	0.0634920634920635	0.522395298501843
REACTOME_GLUCOSE_AND_OTHER_SUGAR_SLC_TRANSPORTERS	RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1);RHCG(1),SLC16A8(1),SLC39A3(1),SLC39A4(2),SLC6A12(2)	4	5	3	4	0.555555555556	0.571428571429	1.06234662021687	0.671328671328671	0.0634920634920635	0.522395298501843
KEGG_TGF_BETA_SIGNALING_PATHWAY	BMP6(1),CHRD(1),TGFB2(1),TGFBR1(2);AMH(1),BMP6(1),COMP(1),RBL2(1),ROCK2(1),SMAD6(1),SMAD7(1),SP1(1)	5	4	4	3	0.444444444444	0.428571428571	0.941312356032964	0.714160839160839	-0.0634920634920633	0.99936103192531
REACTOME_GLUCOSE_REGULATION_OF_INSULIN_SECRETION	CACNB3(1),ENO1(1),GNAI2(1),NDUFA1(1);PDHX(1),RAPGEF4(1),UQCRC1(1)	5	4	4	3	0.444444444444	0.428571428571	0.941312356032964	0.714160839160839	-0.0634920634920633	0.99936103192531
REACTOME_REGULATION_OF_INSULIN_SECRETION	ADCY5(1),ADRA2C(1),CACNB3(1),ENO1(1),GNAI2(1),NDUFA1(1);PDHX(1),RAPGEF4(1),UQCRC1(1)	5	4	4	3	0.444444444444	0.428571428571	0.941312356032964	0.714160839160839	-0.0634920634920633	0.99936103192531
REACTOME_SIGNALLING_BY_NGF	ADCY5(1),CASP3(1),CASP9(1),DUSP7(1),IRAK1(1),MAPK13(1),PCSK5(3),RTN4(1),SH3GL2(1);CASP3(1),MDM2(1),SORCS3(1)	5	4	4	3	0.444444444444	0.428571428571	0.941312356032964	0.714160839160839	-0.0634920634920633	0.99936103192531
BIOCARTA_HIVNEF_PATHWAY	CASP3(1),CASP9(1),RASA1(1);CASP3(1),MDM2(1),RASA1(1),TRAF2(1)	6	3	5	2	0.333333333333	0.285714285714	0.81118523863162	0.769230769230769	-0.20385887657505	0.99936155647398
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	CASP3(1),CASP9(1),MAPK13(1);CASP3(1),PRPH2(1)	6	3	5	2	0.333333333333	0.285714285714	0.81118523863162	0.769230769230769	-0.20385887657505	0.99936155647398
KEGG_CARDIAC_MUSCLE_CONTRACTION	CACNB3(1),COX4I2(1),COX6A2(1);TNNT2(1),UQCRC1(1)	6	3	5	2	0.333333333333	0.285714285714	0.81118523863162	0.769230769230769	-0.20385887657505	0.99936155647398
KEGG_COLORECTAL_CANCER	CASP3(1),CASP9(1),PIK3R5(1),TGFB2(1),TGFBR1(2);CASP3(1),MSH2(1)	6	3	5	2	0.333333333333	0.285714285714	0.81118523863162	0.769230769230769	-0.20385887657505	0.99936155647398
KEGG_GAP_JUNCTION	ADCY5(1),GNAI2(1),PDGFB(1);MAP3K2(1),PDGFRA(1)	6	3	5	2	0.333333333333	0.285714285714	0.81118523863162	0.769230769230769	-0.20385887657505	0.99936155647398
KEGG_GNRH_SIGNALING_PATHWAY	ADCY5(1),MAPK13(1),PLA2G12B(1);MAP3K2(1),PTK2B(1)	6	3	5	2	0.333333333333	0.285714285714	0.81118523863162	0.769230769230769	-0.20385887657505	0.99936155647398
KEGG_P53_SIGNALING_PATHWAY	CASP3(1),CASP9(1),CD82(1),SESN3(1);CASP3(1),MDM2(1)	6	3	5	2	0.333333333333	0.285714285714	0.81118523863162	0.769230769230769	-0.20385887657505	0.99936155647398
