Row.names	PathwayMutatedGenes	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAXCancer_MutationRate	BRCAXControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
KEGG_GLUTAMATERGIC_SYNAPSE	GRIK1(1),PLA2G6(1),SLC1A3(1);GLUL(1),SLC1A3(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	AGXT(1),CTH(1),DAO(1);AGXT(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
KEGG_LYSINE_DEGRADATION	HADHA(3);HADHA(1),MLL4(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	AKR1C3(1),GSTO1(1),UGT1A3(2);EPHX1(1),GSTA5(1),GSTM5(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
KEGG_MINERAL_ABSORPTION	CYBRD1(1),MT1G(2);SLC39A4(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
KEGG_N_GLYCAN_BIOSYNTHESIS	MGAT4B(1),MGAT4C(1),TUSC3(1);RPN1(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
KEGG_P53_SIGNALING_PATHWAY	MDM2(3);CASP3(1),MDM2(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_AXON_GUIDANCE	ARHGEF12(1),COL1A1(1),FES(1),ROBO1(1),ROBO2(1),SEMA4D(1),TREM2(1);ROBO1(1),ROCK2(1),TLN1(1),TREM2(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_BASE_EXCISION_REPAIR	CCNO(3);OGG1(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	CCNO(3);OGG1(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	AGTR1(1),C3AR1(1),CCR5(1),CXCR3(1);AVPR1B(1),CCKAR(1),CCR8(1),GALR1(1),OPRL1(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS	CYP27B1(1),FMO1(1),TBXAS1(1);CYP11B1(1),CYP7A1(1),FMO3(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE	CCNO(3);OGG1(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	CCNO(3);OGG1(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_SIGNALING_BY_NOTCH	PSEN2(3);DLL4(2)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
REACTOME_SIGNALING_BY_PDGF	COL1A1(1),PIK3CA(2);PDGFRA(1),RASA1(1),STAT5A(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
SA_CASPASE_CASCADE	PRF1(3);CASP3(1),PRF1(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
SA_PTEN_PATHWAY	ILK(1),PIK3CA(2),PTK2B(1);PTK2B(1),RBL2(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
ST_FAS_SIGNALING_PATHWAY	TRAF2(3);CASP3(1),TRAF2(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	TRAF2(3);CASP3(1),TRAF2(1)	8	3	5	2	0.272727272727	0.285714285714	1.06283544599526	0.676470588235294	0.0599700224812664	0.511855289920953
BIOCARTA_AGR_PATHWAY	GIT2(1),NRG2(1);SP1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_AT1R_PATHWAY	AGTR1(1),PTK2B(1);PTK2B(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_CCR5_PATHWAY	CCR5(1),PTK2B(1);PTK2B(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_CDC42RAC_PATHWAY	PIK3CA(2);PDGFRA(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_ECM_PATHWAY	PIK3CA(2);TLN1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_FAS_PATHWAY	LMNB1(1),PARP1(1);CASP3(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_GLEEVEC_PATHWAY	PIK3CA(2);STAT5A(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_HCMV_PATHWAY	PIK3CA(2);SP1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_HDAC_PATHWAY	IGF1R(1),PIK3CA(2);MYOD1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_HER2_PATHWAY	PIK3CA(2);IL6ST(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_IGF1_PATHWAY	IGF1R(1),PIK3CA(2);RASA1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_IL12_PATHWAY	CCR5(1),CXCR3(1);STAT4(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_MAPK_PATHWAY	MAP3K9(1),TGFB2(1),TGFBR1(3),TRAF2(3);MAP3K2(1),MAP3K9(1),MAPK4(1),MAPKAPK5(1),RAPGEF2(1),SP1(1),TRAF2(1)	4	7	3	4	0.636363636364	0.571428571429	0.77362476125234	0.779788838612368	-0.275496148514239	0.999361032026415
BIOCARTA_MCALPAIN_PATHWAY	CAPN1(1),CXCR3(1);TLN1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	PNMT(2);PNMT(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_NO2IL12_PATHWAY	CCR5(1),CXCR3(1);STAT4(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_P38MAPK_PATHWAY	MAP3K9(1),TGFB2(1),TGFBR1(3),TRAF2(3);MAP3K9(1),MAPKAPK5(1),RAPGEF2(1),TRAF2(1)	4	7	3	4	0.636363636364	0.571428571429	0.77362476125234	0.779788838612368	-0.275496148514239	0.999361032026415
BIOCARTA_TCR_PATHWAY	PIK3CA(2);RASA1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	CAMKK2(1),MTOR(1),SLC2A4(1),TRAF2(3);LEPR(1),PRKAG3(1),TRAF2(1)	6	5	4	3	0.454545454545	0.428571428571	0.905278696002647	0.721719457013575	-0.108112495523467	0.999361032026415
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	UGT1A3(2);GMPS(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	PIK3CA(2),PIK3R5(1),PLA2G6(1),SPHK1(1),WASF1(1);ASAP1(1),GAB2(1),SCIN(1)	6	5	4	3	0.454545454545	0.428571428571	0.905278696002647	0.721719457013575	-0.108112495523467	0.999361032026415
KEGG_INFLUENZA_A	OAS1(2),PIK3CA(2),PIK3R5(1),TNFRSF10A(1),TNFRSF10C(1);IVNS1ABP(1),TNFRSF10C(2)	6	5	4	3	0.454545454545	0.428571428571	0.905278696002647	0.721719457013575	-0.108112495523467	0.999361032026415
KEGG_MEASLES	CSNK2A2(1),OAS1(2),PIK3CA(2),PIK3R5(1),TNFRSF10A(1),TNFRSF10C(1);STAT5A(1),TNFRSF10C(2)	6	5	4	3	0.454545454545	0.428571428571	0.905278696002647	0.721719457013575	-0.108112495523467	0.999361032026415
KEGG_NOTCH_SIGNALING_PATHWAY	HES5(1),KAT2B(1),PSEN2(3);CTBP2(1),DLL4(2)	6	5	4	3	0.454545454545	0.428571428571	0.905278696002647	0.721719457013575	-0.108112495523467	0.999361032026415
KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS	UGT1A3(2);POFUT2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_OXIDATIVE_PHOSPHORYLATION	ATP6V1E2(1),ATP6V1H(1),NDUFA6(1),NDUFV1(1);UQCRC1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	TUBAL3(2);ROCK2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_PPAR_SIGNALING_PATHWAY	ILK(1),UCP1(1);CYP7A1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_PROTEIN_PROCESSING_IN_ENDOPLASMIC_RETICULUM	CANX(1),CAPN1(1),CRYAA(1),DNAJB12(1),PRKCSH(1),TRAF2(3),TUSC3(1);ATF6(1),HYOU1(1),RPN1(2),TRAF2(1)	4	7	3	4	0.636363636364	0.571428571429	0.77362476125234	0.779788838612368	-0.275496148514239	0.999361032026415
KEGG_PYRIMIDINE_METABOLISM	CTPS2(1),ENTPD4(1),ENTPD6(1),NME7(1),NT5C2(1),NT5C3(2),NT5M(1),POLE2(1);ENTPD8(1),NME7(1),PNPT1(1),POLE2(1),POLR1A(1)	4	7	3	4	0.636363636364	0.571428571429	0.77362476125234	0.779788838612368	-0.275496148514239	0.999361032026415
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	ARHGEF12(1),ITGA4(2),PIK3CA(2),PIK3R5(1),WASF1(1);FGF22(1),PDGFRA(1),ROCK2(1),SCIN(1),SSH3(1)	4	7	3	4	0.636363636364	0.571428571429	0.77362476125234	0.779788838612368	-0.275496148514239	0.999361032026415
KEGG_SHIGELLOSIS	NOD1(1),WASF1(1);ROCK2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_SPLICEOSOME	PLRG1(1),TCERG1(1);AQR(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_STARCH_AND_SUCROSE_METABOLISM	GAA(1),UGT1A3(2);PGM2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_STEROID_BIOSYNTHESIS	CYP27B1(1),EBP(1);CEL(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_TYROSINE_METABOLISM	PNMT(2);PNMT(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
KEGG_VIBRIO_CHOLERAE_INFECTION	ATP6V1E2(1),ATP6V1H(1);KDELR3(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_AMINE_DERIVED_HORMONES	PNMT(2);PNMT(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	SLC15A4(2),SLC1A3(1),SLC7A3(3);SLC1A3(1),SLC6A12(2),SLC7A3(1)	6	5	4	3	0.454545454545	0.428571428571	0.905278696002647	0.721719457013575	-0.108112495523467	0.999361032026415
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	ALDH6A1(2);MCCC2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_CELL_JUNCTION_ORGANIZATION	CLDN23(2),ILK(1);FBLIM1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	CCR5(1),CXCR3(1);CCR8(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	CYP27B1(1),TBXAS1(1);CYP11B1(1),CYP7A1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	PIK3CA(2);FGF22(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_EXTENSION_OF_TELOMERES	DNA2(1),POLE2(1);POLE2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	PROC(1),PROZ(1);PROC(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_HIV1_TRANSCRIPTION_INITIATION	GTF2E2(2);GTF2E2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_HIV_INFECTION	ATP6V1H(1),CCNT1(2),CCR5(1),GTF2E2(2),NUP155(1);AP1B1(1),GTF2E2(1),NUP93(1),PSMB4(1),PSMD1(1),XRCC4(1)	4	7	3	4	0.636363636364	0.571428571429	0.77362476125234	0.779788838612368	-0.275496148514239	0.999361032026415
REACTOME_INACTIVATION_OF_APC_VIA_DIRECT_INHIBITION_OF_THE_APCOMPLEX	BUB1B(2);CDC27(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_INNATE_IMMUNITY_SIGNALING	RIPK3(1),TLR10(1);ECSIT(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	CRAT(1),EBP(1),ECI1(1),HADHA(3),PNLIP(1),SCARB1(2),SGPP2(1),SPHK1(1),STAR(1),UCP1(1);ACER1(1),CEL(1),CYP11B1(1),CYP7A1(1),DEGS1(1),ECI1(1),HADHA(1),PNLIPRP2(1)	3	8	2	5	0.727272727273	0.714285714286	0.940879421897322	0.727941176470588	-0.0599700224812664	0.999361032026415
REACTOME_METABOLISM_OF_RNA	EXOSC9(1),NUP155(1);NUP93(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_MTORC1_MEDIATED_SIGNALLING	MTOR(1),RPTOR(2);RPTOR(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_MYOGENESSIS	CDON(1),MYF5(1);MYOD1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_PI3K_CASCADE	PIK3CA(2);FGF22(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_RHO_GTPASE_CYCLE	ARHGEF12(1),MCF2(1);RHOD(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_RNA_POLYMERASE_I_III_AND_MITOCHONDRIAL_TRANSCRIPTION	HIST1H2AB(1),KAT2B(1);GTF3A(1),POLR1A(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_RNA_POLYMERASE_I_PROMOTER_CLEARANCE	HIST1H2AB(1),KAT2B(1);POLR1A(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_SEMAPHORIN_INTERACTIONS	ARHGEF12(1),FES(1),SEMA4D(1),TREM2(1);ROCK2(1),TLN1(1),TREM2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_SIGNALING_BY_EGFR	HGS(1),PIK3CA(2);EPN1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	ROBO1(1),ROBO2(1);ROBO1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_SPHINGOLIPID_METABOLISM	SGPP2(1),SPHK1(1);ACER1(1),DEGS1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_STEROID_HORMONES	CYP27B1(1),STAR(1);CYP11B1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_STEROID_METABOLISM	EBP(1),STAR(1);CYP11B1(1),CYP7A1(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
REACTOME_TOLL_RECEPTOR_CASCADES	RIPK3(1),TLR10(1);ECSIT(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	RHO(1),WASF1(1);ROCK2(1)	9	2	6	1	0.181818181818	0.142857142857	0.761789117095814	0.797794117647059	-0.216224991046934	0.999361032026415
BIOCARTA_D4GDI_PATHWAY	PARP1(1),PRF1(3);CASP3(1),PRF1(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
BIOCARTA_DEATH_PATHWAY	TNFRSF10A(1),TRAF2(3);CASP3(1),TRAF2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	IARS2(1),NARS2(2),QARS(1);HARS(1),KARS(1),NARS(1),NARS2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
KEGG_CELL_CYCLE	BUB1B(2),MDM2(3),TGFB2(1);CDC27(1),CDC7(1),MDM2(1),RBL2(1)	5	6	4	3	0.545454545455	0.428571428571	0.641678579713941	0.832579185520362	-0.483493778415228	0.999361673024386
KEGG_CHEMOKINE_SIGNALING_PATHWAY	CCR5(1),CXCR3(1),PF4V1(1),PIK3CA(2),PIK3R5(1),PTK2B(1),SHC2(1);CCR8(1),PTK2B(1),ROCK2(1)	5	6	4	3	0.545454545455	0.428571428571	0.641678579713941	0.832579185520362	-0.483493778415228	0.999361673024386
KEGG_FATTY_ACID_METABOLISM	ECI1(1),HADHA(3);ECI1(1),HADHA(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	EXT2(1),NDST2(3);B4GALT7(1),NDST2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
KEGG_JAK_STAT_SIGNALING_PATHWAY	MPL(1),PIK3CA(2),PIK3R5(1),PTPN6(1);IL6ST(1),LEPR(1),STAT4(1),STAT5A(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
KEGG_MELANOMA	IGF1R(1),MDM2(3),PIK3CA(2),PIK3R5(1);FGF22(1),MDM2(1),PDGFRA(1)	5	6	4	3	0.545454545455	0.428571428571	0.641678579713941	0.832579185520362	-0.483493778415228	0.999361673024386
KEGG_PANCREATIC_SECRETION	CELA2B(2),PLA2G6(1),PNLIP(1);CCKAR(1),CEL(1),PNLIPRP2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
KEGG_WNT_SIGNALING_PATHWAY	CSNK2A2(1),DAAM1(2),NKD2(1),WNT2B(2);CTBP2(1),ROCK2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	POLE2(1),RPA4(3);CDC7(1),POLE2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING	ADORA2B(1),ADRA1B(2),ADRA2C(1),AGTR1(1),ARHGEF12(1),C3AR1(1),CCR5(1),CXCR3(1),DRD1(1),DRD4(2),GLP1R(1),MCF2(1),PIK3CA(2),PIK3R5(1),RHO(1),TAAR6(1);ADRA1B(1),AVPR1B(1),CCKAR(1),CCR8(1),GALR1(1),OPRL1(1),PTGER1(1),ROCK2(1),TAAR1(1),TAAR6(1)	1	10	1	6	0.909090909091	0.857142857143	0.617938384006611	0.862745098039216	-0.341881729378914	0.999361673024386
REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS	CCNT1(2),CLP1(1),HNRNPR(1);CLP1(1),DHX9(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	FGB(1),KLKB1(1),PF4V1(1),PROC(1),SERPINC1(1);GP1BA(1),KLKB1(1),PROC(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	ADRA2C(1),C3AR1(1),CCR5(1),CXCR3(1),DRD4(2),RHO(1);CCR8(1),GALR1(1),OPRL1(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	ADORA2B(1),DRD1(1),GLP1R(1),TAAR6(1);TAAR1(1),TAAR6(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_GPCR_LIGAND_BINDING	ADORA2B(1),ADRA1B(2),ADRA2C(1),AGTR1(1),C3AR1(1),CCR5(1),CXCR3(1),DRD1(1),DRD4(2),GLP1R(1),RHO(1),TAAR6(1),WNT2B(2);ADRA1B(1),AVPR1B(1),CCKAR(1),CCR8(1),GALR1(1),IHH(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1)	1	10	1	6	0.909090909091	0.857142857143	0.617938384006611	0.862745098039216	-0.341881729378914	0.999361673024386
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	ECI1(1),HADHA(3);ECI1(1),HADHA(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	IARS2(1),NARS2(2),QARS(1);KARS(1),NARS2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_MITOTIC_PROMETAPHASE	BUB1B(2),CENPI(1),CLIP1(1);KIF2C(1),RCC2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
REACTOME_OLFACTORY_SIGNALING_PATHWAY	OR10S1(1),OR1F1(1),OR2AT4(1),OR4D10(1),OR51T1(1),OR5D16(1),OR5H6(2),OR5R1(1),OR5T3(2),OR6B3(1),OR6C76(1),OR8H2(1);OR10K1(1),OR1J4(1),OR4C6(1),OR4F15(1),OR51D1(1),OR51F1(1),OR51S1(1),OR5AP2(1),OR5B3(1),OR5T3(1),OR7A10(1)	1	10	1	6	0.909090909091	0.857142857143	0.617938384006611	0.862745098039216	-0.341881729378914	0.999361673024386
REACTOME_REGULATION_OF_INSULIN_SECRETION	ADRA2C(1),GLP1R(1),IDH3A(2),NDUFA6(1),NDUFV1(1),PFKP(1),SUCLG2(1);PDHX(1),RAPGEF4(1),UQCRC1(1)	5	6	4	3	0.545454545455	0.428571428571	0.641678579713941	0.832579185520362	-0.483493778415228	0.999361673024386
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	ABCD3(1),NUP155(1),SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A7(1),SLC7A3(3),SLC9A6(1);NUP93(1),RHCG(1),SLC12A7(1),SLC16A8(1),SLC1A3(1),SLC39A3(1),SLC39A4(2),SLC6A12(2),SLC7A3(1)	1	10	1	6	0.909090909091	0.857142857143	0.617938384006611	0.862745098039216	-0.341881729378914	0.999361673024386
REACTOME_TRNA_AMINOACYLATION	IARS2(1),NARS2(2),QARS(1);HARS(1),KARS(1),NARS(1),NARS2(1)	7	4	5	2	0.363636363636	0.285714285714	0.713849163498963	0.800904977375566	-0.341881729378914	0.999361673024386
